,rfid,animal_id_given_by_breeder,sex,cohort,site,escalation_of_heroin_intake_12h,total_heroin_consumption,bp,tail_flick_bl2,regressedlr_cluster,regressedlr_1vAll_cluster_1,regressedlr_1vAll_cluster_2,regressedlr_1vAll_cluster_3,surgery_weight,room_box
0,933000320047064,IT087,F,Unicam_03,UCAM,1453.333333,8720.0,6.0,2.15,1.0,1.0,0.0,0.0,162.0,46_3
1,933000320047179,IT110,M,Unicam_03,UCAM,193.3333333,5240.0,4.0,3.025,1.0,1.0,0.0,0.0,317.0,48_6
2,933000320047032,IT113,M,Unicam_03,UCAM,33.33333333,4560.0,6.0,3.0,1.0,1.0,0.0,0.0,360.0,48_7
3,933000320047986,IT121,M,Unicam_04,UCAM,440.0,6660.0,2.0,5.3,1.0,1.0,0.0,0.0,245.0,46_1
4,933000320047998,IT123,F,Unicam_04,UCAM,413.3333333,16900.0,12.0,2.6,1.0,1.0,0.0,0.0,157.0,46_1
5,933000320047807,IT125,M,Unicam_04,UCAM,266.6666667,11480.0,4.0,5.625,1.0,1.0,0.0,0.0,280.0,46_3
6,933000320047818,IT128,F,Unicam_04,UCAM,640.0,9260.0,9.0,2.95,1.0,1.0,0.0,0.0,182.0,46_4
7,933000320047825,IT133,M,Unicam_04,UCAM,453.3333333,10600.0,40.0,2.725,1.0,1.0,0.0,0.0,273.0,46_5
8,933000320047819,IT135,F,Unicam_04,UCAM,846.6666667,9000.0,20.0,2.425,1.0,1.0,0.0,0.0,150.0,46_5
9,933000320047816,IT138,M,Unicam_04,UCAM,513.3333333,9560.0,6.0,4.625,1.0,1.0,0.0,0.0,309.0,46_8
10,933000320047747,IT139,F,Unicam_04,UCAM,473.3333333,15980.0,20.0,2.6,1.0,1.0,0.0,0.0,158.0,46_7
11,933000320047733,IT141,M,Unicam_04,UCAM,520.0,10060.0,6.0,2.4,1.0,1.0,0.0,0.0,212.0,48_1
12,933000320047730,IT142,M,Unicam_04,UCAM,646.6666667,8720.0,12.0,3.1,1.0,1.0,0.0,0.0,286.0,48_2
13,933000320047746,IT143,F,Unicam_04,UCAM,360.0,13240.0,6.0,1.825,1.0,1.0,0.0,0.0,157.0,48_1
14,933000320047750,IT144,F,Unicam_04,UCAM,666.6666667,17420.0,15.0,2.375,1.0,1.0,0.0,0.0,204.0,48_2
15,933000320047566,IT145,M,Unicam_04,UCAM,493.3333333,5400.0,6.0,3.0,1.0,1.0,0.0,0.0,345.0,48_3
16,933000320047743,IT148,F,Unicam_04,UCAM,1093.333333,11020.0,9.0,2.675,1.0,1.0,0.0,0.0,163.0,48_3
17,933000320047551,IT151,F,Unicam_04,UCAM,720.0,6160.0,15.0,3.85,1.0,1.0,0.0,0.0,163.0,48_4
18,933000320047559,IT152,F,Unicam_04,UCAM,1173.333333,15240.0,15.0,1.025,1.0,1.0,0.0,0.0,166.0,48_5
19,933000320047558,IT156,F,Unicam_04,UCAM,66.66666667,22160.0,20.0,3.35,1.0,1.0,0.0,0.0,170.0,48_7
20,933000320047565,IT158,M,Unicam_04,UCAM,340.0,10180.0,12.0,4.025,1.0,1.0,0.0,0.0,252.0,48_8
21,933000320047553,IT160,F,Unicam_04,UCAM,186.6666667,13320.0,9.0,2.475,1.0,1.0,0.0,0.0,162.0,50_6
22,933000320186926,IT166,M,Unicam_05,UCAM,1046.666667,13180.0,9.0,3.275,1.0,1.0,0.0,0.0,280.0,46_2
23,933000320186935,IT167,F,Unicam_05,UCAM,100.0,12600.0,9.0,2.325,1.0,1.0,0.0,0.0,177.0,46_3
24,933000320186944,IT168,F,Unicam_05,UCAM,340.0,10760.0,4.0,2.05,1.0,1.0,0.0,0.0,178.0,46_4
25,933000320186942,IT174,M,Unicam_05,UCAM,900.0,7900.0,12.0,3.925,1.0,1.0,0.0,0.0,240.0,46_5
26,933000320187122,IT178,M,Unicam_05,UCAM,160.0,9620.0,4.0,1.825,1.0,1.0,0.0,0.0,310.0,46_7
27,933000320187119,IT179,F,Unicam_05,UCAM,1693.333333,14940.0,6.0,3.0,1.0,1.0,0.0,0.0,190.0,46_7
28,933000320187117,IT181,M,Unicam_05,UCAM,1106.666667,8500.0,4.0,2.475,1.0,1.0,0.0,0.0,282.0,46_8
29,933000320187124,IT182,M,Unicam_05,UCAM,353.3333333,5860.0,2.0,3.425,1.0,1.0,0.0,0.0,275.0,46_1
30,933000320187107,IT184,F,Unicam_05,UCAM,300.0,13440.0,9.0,3.65,1.0,1.0,0.0,0.0,179.0,46_8
31,933000320187021,IT185,M,Unicam_05,UCAM,786.6666667,12640.0,6.0,2.725,1.0,1.0,0.0,0.0,250.0,48_1
32,933000320187125,IT186,M,Unicam_05,UCAM,266.6666667,10240.0,4.0,3.65,1.0,1.0,0.0,0.0,270.0,48_2
33,933000320187102,IT187,F,Unicam_05,UCAM,2520.0,23420.0,6.0,2.725,1.0,1.0,0.0,0.0,172.0,48_1
34,933000320187012,IT188,F,Unicam_05,UCAM,460.0,7960.0,6.0,2.35,1.0,1.0,0.0,0.0,153.0,48_6
35,933000320187008,IT189,M,Unicam_05,UCAM,606.6666667,11460.0,12.0,1.975,1.0,1.0,0.0,0.0,250.0,48_3
36,933000320187009,IT190,M,Unicam_05,UCAM,946.6666667,11380.0,12.0,2.875,1.0,1.0,0.0,0.0,235.0,48_4
37,933000320187022,IT191,F,Unicam_05,UCAM,386.6666667,7260.0,4.0,2.325,1.0,1.0,0.0,0.0,174.0,48_3
38,933000320187023,IT192,F,Unicam_05,UCAM,1886.666667,15980.0,15.0,4.6,1.0,1.0,0.0,0.0,155.0,48_4
39,933000320187001,IT193,M,Unicam_05,UCAM,366.6666667,6120.0,2.0,3.6,1.0,1.0,0.0,0.0,237.0,48_5
40,933000320187046,IT198,M,Unicam_05,UCAM,66.66666667,9500.0,4.0,3.725,1.0,1.0,0.0,0.0,241.0,48_8
41,933000320187335,IT203,F,Unicam_06,UCAM,960.0,9880.0,4.0,5.6,1.0,1.0,0.0,0.0,199.0,46_1
42,933000320187327,IT204,F,Unicam_06,UCAM,686.6666667,12980.0,4.0,2.825,1.0,1.0,0.0,0.0,178.0,46_2
43,933000320187333,IT207,F,Unicam_06,UCAM,1713.333333,16260.0,6.0,1.75,1.0,1.0,0.0,0.0,181.0,46_3
44,933000320187341,IT208,F,Unicam_06,UCAM,1126.666667,11480.0,4.0,4.1,1.0,1.0,0.0,0.0,202.0,46_4
45,933000320187266,IT216,F,Unicam_06,UCAM,2080.0,11520.0,6.0,3.35,1.0,1.0,0.0,0.0,179.0,46_8
46,933000320187399,IT219,F,Unicam_06,UCAM,260.0,9160.0,6.0,2.975,1.0,1.0,0.0,0.0,182.0,48_1
47,933000320187394,IT221,M,Unicam_06,UCAM,803.3333333,3720.0,0.0,3.0,1.0,1.0,0.0,0.0,270.0,48_3
48,933000320187389,IT222,M,Unicam_06,UCAM,466.6666667,6480.0,6.0,2.9,1.0,1.0,0.0,0.0,330.0,48_4
49,933000320187396,IT224,F,Unicam_06,UCAM,260.0,7440.0,9.0,4.525,1.0,1.0,0.0,0.0,175.0,48_4
50,933000320187287,IT227,F,Unicam_06,UCAM,2833.333333,13780.0,4.0,3.2,1.0,1.0,0.0,0.0,164.0,48_5
51,933000320048196,IT228,F,Unicam_06,UCAM,1163.333333,8380.0,2.0,2.1,1.0,1.0,0.0,0.0,192.0,48_6
52,933000320187294,IT231,F,Unicam_06,UCAM,623.3333333,11540.0,4.0,4.275,1.0,1.0,0.0,0.0,166.0,48_7
53,933000320187288,IT232,F,Unicam_06,UCAM,663.3333333,11820.0,0.0,2.725,1.0,1.0,0.0,0.0,178.0,48_8
54,933000320187437,IT238,M,Unicam_06,UCAM,613.3333333,8000.0,2.0,2.775,1.0,1.0,0.0,0.0,247.0,50_4
55,933000320187444,IT239,F,Unicam_06,UCAM,326.6666667,8240.0,4.0,3.975,1.0,1.0,0.0,0.0,169.0,50_3
56,933000320048111,IT254,M,unicam_07,UCAM,320.0,8160.0,6.0,2.725,1.0,1.0,0.0,0.0,330.0,46_6
57,933000320048161,IT259,F,unicam_07,UCAM,886.6666667,10240.0,9.0,4.375,1.0,1.0,0.0,0.0,187.0,46_8
58,933000320048083,IT262,M,unicam_07,UCAM,760.0,8740.0,25.0,3.825,1.0,1.0,0.0,0.0,273.0,48_2
59,933000320048085,IT264,F,unicam_07,UCAM,493.3333333,14260.0,4.0,3.25,1.0,1.0,0.0,0.0,182.0,48_2
60,933000320048290,IT271,F,unicam_07,UCAM,246.6666667,19660.0,6.0,4.025,1.0,1.0,0.0,0.0,197.0,48_5
61,933000320048285,IT272,F,unicam_07,UCAM,360.0,9560.0,12.0,5.7,1.0,1.0,0.0,0.0,184.0,48_6
62,933000320048665,IT275,F,unicam_07,UCAM,466.6666667,11100.0,12.0,4.575,1.0,1.0,0.0,0.0,178.0,48_7
63,933000320048653,IT276,F,unicam_07,UCAM,473.3333333,8140.0,6.0,3.95,1.0,1.0,0.0,0.0,197.0,48_8
64,933000320048998,IT283,F,unicam_08,UCAM,366.6666667,14860.0,4.0,4.475,1.0,1.0,0.0,0.0,191.0,46_1
65,933000320049059,IT297,M,unicam_08,UCAM,1660.0,8740.0,15.0,3.425,1.0,1.0,0.0,0.0,306.0,46_7
66,933000320049069,IT298,M,unicam_08,UCAM,-33.33333333,9180.0,2.0,1.775,1.0,1.0,0.0,0.0,260.0,46_8
67,933000320049061,IT300,F,unicam_08,UCAM,80.0,13860.0,12.0,3.325,1.0,1.0,0.0,0.0,184.0,46_8
68,933000320049085,IT302,M,unicam_08,UCAM,60.0,7480.0,4.0,3.575,1.0,1.0,0.0,0.0,192.0,48_2
69,933000320048401,IT312,F,unicam_08,UCAM,733.3333333,14020.0,6.0,3.375,1.0,1.0,0.0,0.0,174.0,48_6
70,933000320048405,IT314,M,unicam_08,UCAM,160.0,5560.0,4.0,3.625,1.0,1.0,0.0,0.0,306.0,48_8
71,933000320048402,IT315,F,unicam_08,UCAM,1146.666667,9780.0,4.0,5.975,1.0,1.0,0.0,0.0,175.0,48_7
72,933000320048409,IT316,F,unicam_08,UCAM,613.3333333,8360.0,9.0,3.475,1.0,1.0,0.0,0.0,162.0,48_8
73,933000320188068,IT326,M,unicam_09,UCAM,940.0,12400.0,6.0,2.275,1.0,1.0,0.0,0.0,310.0,46_4
74,933000320188073,IT328,F,unicam_09,UCAM,286.6666667,15420.0,4.0,5.85,1.0,1.0,0.0,0.0,186.0,46_2
75,933000320188417,IT333,M,unicam_09,UCAM,230.0,8820.0,9.0,2.85,1.0,1.0,0.0,0.0,278.0,46_5
76,933000320188074,IT335,F,unicam_09,UCAM,340.0,12880.0,6.0,2.575,1.0,1.0,0.0,0.0,184.0,46_3
77,933000320188418,IT340,F,unicam_09,UCAM,833.3333333,13820.0,4.0,6.05,1.0,1.0,0.0,0.0,190.0,46_8
78,933000320188388,IT341,M,unicam_09,UCAM,0.0,5540.0,6.0,4.75,1.0,1.0,0.0,0.0,333.0,48_1
79,933000320188384,IT342,M,unicam_09,UCAM,266.6666667,10560.0,6.0,3.2,1.0,1.0,0.0,0.0,290.0,48_2
80,933000320188396,IT346,M,unicam_09,UCAM,226.6666667,6620.0,4.0,2.45,1.0,1.0,0.0,0.0,229.0,48_4
81,933000320188236,IT354,M,unicam_09,UCAM,140.0,9500.0,4.0,4.65,1.0,1.0,0.0,0.0,282.0,48_8
82,933000320188244,IT355,F,unicam_09,UCAM,946.6666667,26820.0,4.0,3.6,1.0,1.0,0.0,0.0,185.0,48_5
83,933000320188231,IT356,F,unicam_09,UCAM,446.6666667,14080.0,9.0,3.15,1.0,1.0,0.0,0.0,195.0,48_6
84,933000320188576,IT367,F,unicam_10,UCAM,820.0,9580.0,4.0,3.325,1.0,1.0,0.0,0.0,260.0,46_3
85,933000320188208,IT379,F,unicam_10,UCAM,546.6666667,7940.0,6.0,4.075,1.0,1.0,0.0,0.0,180.0,46_7
86,933000320188098,IT382,M,unicam_10,UCAM,-80.0,13440.0,0.0,3.275,1.0,1.0,0.0,0.0,288.0,48_2
87,933000320188093,IT384,F,unicam_10,UCAM,933.3333333,17360.0,6.0,1.275,1.0,1.0,0.0,0.0,196.0,48_2
88,933000320188462,IT389,M,unicam_10,UCAM,1140.0,6040.0,9.0,1.725,1.0,1.0,0.0,0.0,260.0,48_5
89,933000320188458,IT392,F,unicam_10,UCAM,-533.3333333,17040.0,15.0,3.35,1.0,1.0,0.0,0.0,193.0,48_6
90,933000320188624,IT394,M,unicam_10,UCAM,460.0,9380.0,4.0,3.3,1.0,1.0,0.0,0.0,281.0,48_8
91,933000320188621,IT396,F,unicam_10,UCAM,446.6666667,15360.0,62.0,1.8,1.0,1.0,0.0,0.0,180.0,48_8
92,933000320188609,IT397,M,unicam_10,UCAM,206.6666667,7860.0,6.0,5.225,1.0,1.0,0.0,0.0,307.0,47_1
93,933000320188607,IT398,M,unicam_10,UCAM,106.6666667,12180.0,6.0,3.125,1.0,1.0,0.0,0.0,283.0,47_2
94,933000320188506,IT401,M,unicam_11,UCAM,940.0,11920.0,25.0,1.225,1.0,1.0,0.0,0.0,306.0,46_1
95,933000320188522,IT403,F,unicam_11,UCAM,153.3333333,7340.0,9.0,3.15,1.0,1.0,0.0,0.0,173.0,46_1
96,933000320188511,IT404,F,unicam_11,UCAM,653.3333333,10920.0,6.0,3.55,1.0,1.0,0.0,0.0,190.0,46_2
97,933000320188510,IT405,M,unicam_11,UCAM,913.3333333,4900.0,0.0,3.475,1.0,1.0,0.0,0.0,295.0,46_3
98,933000320188503,IT407,F,unicam_11,UCAM,166.6666667,12720.0,4.0,1.775,1.0,1.0,0.0,0.0,210.0,46_3
99,933000320188537,IT413,M,unicam_11,UCAM,193.3333333,10420.0,32.0,4.875,1.0,1.0,0.0,0.0,288.0,46_5
100,933000320188544,IT415,F,unicam_11,UCAM,-493.3333333,24940.0,4.0,3.475,1.0,1.0,0.0,0.0,190.0,46_5
101,933000320188536,IT417,M,unicam_11,UCAM,186.6666667,3300.0,32.0,3.325,1.0,1.0,0.0,0.0,282.0,46_7
102,933000320188529,IT418,M,unicam_11,UCAM,233.3333333,5540.0,12.0,5.625,1.0,1.0,0.0,0.0,261.0,46_8
103,933000320188147,IT420,F,unicam_11,UCAM,380.0,12540.0,9.0,3.2,1.0,1.0,0.0,0.0,162.0,46_8
104,933000320188148,IT422,M,unicam_11,UCAM,260.0,6820.0,4.0,2.85,1.0,1.0,0.0,0.0,,
105,933000320188144,IT423,F,unicam_11,UCAM,53.33333333,16620.0,12.0,3.3,1.0,1.0,0.0,0.0,200.0,48_1
106,933000320188134,IT424,F,unicam_11,UCAM,140.0,5680.0,9.0,3.075,1.0,1.0,0.0,0.0,200.0,48_2
107,933000320188127,IT427,M,unicam_11,UCAM,1000.0,14240.0,9.0,3.15,1.0,1.0,0.0,0.0,185.0,48_3
108,933000320188128,IT428,F,unicam_11,UCAM,433.3333333,7640.0,4.0,3.55,1.0,1.0,0.0,0.0,175.0,48_4
109,933000320188130,IT429,M,unicam_11,UCAM,1000.0,9280.0,25.0,3.525,1.0,1.0,0.0,0.0,,
110,933000320188316,IT432,F,unicam_11,UCAM,-260.0,12700.0,12.0,4.375,1.0,1.0,0.0,0.0,185.0,48_6
111,933000320188314,IT434,M,unicam_11,UCAM,-186.6666667,10860.0,6.0,3.25,1.0,1.0,0.0,0.0,,
112,933000320188318,IT435,F,unicam_11,UCAM,273.3333333,8980.0,6.0,2.5,1.0,1.0,0.0,0.0,180.0,48_7
113,933000320188302,IT439,F,unicam_11,UCAM,86.66666667,10140.0,4.0,4.05,1.0,1.0,0.0,0.0,163.0,47_7
114,933000320499881,IT453,M,unicam_12,UCAM,146.6666667,5080.0,4.0,3.5,1.0,1.0,0.0,0.0,284.0,46_5
115,933000320499925,IT478,M,unicam_12,UCAM,-40.0,9200.0,4.0,3.3,1.0,1.0,0.0,0.0,255.0,47_6
116,933000320500324,IT499,F,unicam_13,UCAM,460.0,9320.0,4.0,1.55,1.0,1.0,0.0,0.0,202.0,46_7
117,933000320500191,IT517,M,unicam_13,UCAM,246.6666667,6160.0,4.0,4.55,1.0,1.0,0.0,0.0,331.0,47_1
118,933000320500192,IT518,M,unicam_13,UCAM,180.0,8560.0,6.0,2.825,1.0,1.0,0.0,0.0,337.0,47_2
119,933000320500193,IT519,F,unicam_13,UCAM,260.0,10980.0,2.0,3.45,1.0,1.0,0.0,0.0,205.0,47_3
120,933000320500195,IT520,F,unicam_13,UCAM,-146.6666667,9100.0,9.0,2.0,1.0,1.0,0.0,0.0,210.0,47_4
121,933000320500379,IT525,M,unicam_14,UCAM,266.6666667,8640.0,4.0,4.875,1.0,1.0,0.0,0.0,306.0,46_3
122,933000320500045,IT540,F,unicam_14,UCAM,0.0,6820.0,12.0,2.475,1.0,1.0,0.0,0.0,190.0,46_8
123,933000320500276,IT546,M,unicam_14,UCAM,-13.33333333,8960.0,6.0,3.0,1.0,1.0,0.0,0.0,305.0,48_4
124,933000320500280,IT555,F,unicam_14,UCAM,613.3333333,10000.0,4.0,4.325,1.0,1.0,0.0,0.0,193.0,48_7
125,933000320525443,IT578,M,unicam_16,UCAM,506.6666667,12940.0,2.0,3.675,1.0,1.0,0.0,0.0,247.0,46_7
126,933000320525440,IT579,F,unicam_16,UCAM,320.0,9960.0,4.0,2.95,1.0,1.0,0.0,0.0,175.0,46_6
127,933000320525458,IT581,M,unicam_16,UCAM,-80.0,4020.0,12.0,2.7,1.0,1.0,0.0,0.0,211.0,46_8
128,933000320525486,IT590,M,unicam_16,UCAM,-20.0,5460.0,9.0,3.0,1.0,1.0,0.0,0.0,257.0,48_5
129,933000320046660,KAL048,F,MUSC02,MUSC,593.3333333,10180.0,15.0,3.525,1.0,1.0,0.0,0.0,147.0,O_1
130,933000320046468,KAL049,M,MUSC02,MUSC,1653.333333,7320.0,77.0,4.575,1.0,1.0,0.0,0.0,276.0,L_5
131,933000320046659,KAL050,M,MUSC02,MUSC,2086.666667,18800.0,25.0,4.625,1.0,1.0,0.0,0.0,229.0,L_5
132,933000320046941,KAL053,M,MUSC02,MUSC,993.3333333,12300.0,25.0,3.075,1.0,1.0,0.0,0.0,203.0,L_5
133,933000320046948,KAL054,M,MUSC02,MUSC,566.6666667,8460.0,9.0,3.725,1.0,1.0,0.0,0.0,254.0,L_5
134,933000320046950,KAL063,F,MUSC02,MUSC,420.0,12660.0,20.0,3.55,1.0,1.0,0.0,0.0,153.0,L_2
135,933000320046716,KAL071,F,MUSC02,MUSC,500.0,8900.0,20.0,2.775,1.0,1.0,0.0,0.0,,
136,933000320046713,KAL076,F,MUSC02,MUSC,86.66666667,11520.0,20.0,3.125,1.0,1.0,0.0,0.0,146.0,R_3
137,933000320046962,KAL078,M,MUSC02,MUSC,580.0,10000.0,25.0,3.875,1.0,1.0,0.0,0.0,195.0,R_4
138,933000320047052,KAL085,M,MUSC03,MUSC,1213.333333,9800.0,1.0,3.475,1.0,1.0,0.0,0.0,204.0,R_1
139,933000320047055,KAL087,F,MUSC03,MUSC,2666.666667,20300.0,20.0,3.625,1.0,1.0,0.0,0.0,133.0,R_3
140,933000320047058,KAL090,M,MUSC03,MUSC,1160.0,14140.0,25.0,3.15,1.0,1.0,0.0,0.0,232.0,R_1
141,933000320047214,KAL093,M,MUSC03,MUSC,413.3333333,12380.0,12.0,4.875,1.0,1.0,0.0,0.0,271.0,R_1
142,933000320047203,KAL095,F,MUSC03,MUSC,173.3333333,11680.0,25.0,2.85,1.0,1.0,0.0,0.0,160.0,R_3
143,933000320047204,KAL097,M,MUSC03,MUSC,893.3333333,9100.0,9.0,2.5,1.0,1.0,0.0,0.0,235.0,O_1
144,933000320047202,KAL098,M,MUSC03,MUSC,926.6666667,9120.0,32.0,3.05,1.0,1.0,0.0,0.0,245.0,O_1
145,933000320047183,KAL106,M,MUSC03,MUSC,526.6666667,13400.0,15.0,4.175,1.0,1.0,0.0,0.0,220.0,L_2
146,933000320047184,KAL108,F,MUSC03,MUSC,666.6666667,14180.0,12.0,2.25,1.0,1.0,0.0,0.0,192.0,L_4
147,933000320047039,KAL113,M,MUSC03,MUSC,753.3333333,19860.0,4.0,5.25,1.0,1.0,0.0,0.0,218.0,L_2
148,933000320047811,KAL129,M,MUSC04,MUSC,786.6666667,6860.0,15.0,2.1,1.0,1.0,0.0,0.0,253.0,R_1
149,933000320047744,KAL133,M,MUSC04,MUSC,-33.33333333,15900.0,32.0,3.275,1.0,1.0,0.0,0.0,267.0,R_1
150,933000320047732,KAL135,F,MUSC04,MUSC,1106.666667,14660.0,15.0,3.25,1.0,1.0,0.0,0.0,193.0,R_3
151,933000320047726,KAL136,F,MUSC04,MUSC,1020.0,11860.0,15.0,2.725,1.0,1.0,0.0,0.0,173.0,R_3
152,933000320047742,KAL139,F,MUSC04,MUSC,626.6666667,13320.0,20.0,2.7,1.0,1.0,0.0,0.0,152.0,O_3
153,933000320047731,KAL143,F,MUSC04,MUSC,526.6666667,12160.0,15.0,3.225,1.0,1.0,0.0,0.0,160.0,O_4
154,933000320047728,KAL144,F,MUSC04,MUSC,1820.0,18320.0,20.0,3.075,1.0,1.0,0.0,0.0,205.0,O_4
155,933000320047556,KAL149,M,MUSC04,MUSC,973.3333333,19520.0,15.0,4.375,1.0,1.0,0.0,0.0,215.0,L_2
156,933000320047560,KAL150,M,MUSC04,MUSC,773.3333333,12300.0,15.0,3.375,1.0,1.0,0.0,0.0,264.0,L_2
157,933000320047554,KAL151,F,MUSC04,MUSC,993.3333333,16320.0,15.0,2.7,1.0,1.0,0.0,0.0,152.0,L_4
158,933000320186938,KAL171,F,MUSC05,MUSC,860.0,12120.0,15.0,2.325,1.0,1.0,0.0,0.0,183.0,R_3
159,933000320186927,KAL173,M,MUSC05,MUSC,340.0,7060.0,12.0,2.825,1.0,1.0,0.0,0.0,277.0,R_1
160,933000320187112,KAL176,F,MUSC05,MUSC,-413.3333333,29120.0,12.0,1.65,1.0,1.0,0.0,0.0,175.0,R_3
161,933000320187123,KAL178,M,MUSC05,MUSC,340.0,9560.0,15.0,1.65,1.0,1.0,0.0,0.0,276.0,R_1
162,933000320187118,KAL179,F,MUSC05,MUSC,-326.6666667,15480.0,25.0,2.675,1.0,1.0,0.0,0.0,163.0,R_3
163,933000320187114,KAL180,F,MUSC05,MUSC,1080.0,14260.0,20.0,2.05,1.0,1.0,0.0,0.0,172.0,R_3
164,933000320187115,KAL181,M,MUSC05,MUSC,820.0,9660.0,15.0,2.15,1.0,1.0,0.0,0.0,270.0,R_2
165,933000320187042,KAL183,F,MUSC05,MUSC,473.3333333,12920.0,12.0,2.825,1.0,1.0,0.0,0.0,,
166,933000320187013,KAL186,M,MUSC05,MUSC,480.0,12000.0,12.0,2.85,1.0,1.0,0.0,0.0,210.0,L_2
167,933000320187338,KAL201,M,MUSC06,MUSC,426.6666667,10020.0,6.0,2.25,1.0,1.0,0.0,0.0,245.0,R_1
168,933000320187343,KAL204,F,MUSC06,MUSC,860.0,10940.0,15.0,1.85,1.0,1.0,0.0,0.0,137.0,R_3
169,933000320187273,KAL211,F,MUSC06,MUSC,646.6666667,14860.0,15.0,2.175,1.0,1.0,0.0,0.0,178.0,R_3
170,933000320187264,KAL215,F,MUSC06,MUSC,1040.0,17560.0,15.0,2.45,1.0,1.0,0.0,0.0,190.0,R_3
171,933000320187256,KAL216,F,MUSC06,MUSC,1320.0,10380.0,9.0,2.45,1.0,1.0,0.0,0.0,145.0,R_3
