,rfid,animal_id_given_by_breeder,sex,cohort,site,escalation_of_heroin_intake_12h,total_heroin_consumption,bp,tail_flick_bl2,regressedlr_cluster,regressedlr_1vAll_cluster_1,regressedlr_1vAll_cluster_2,regressedlr_1vAll_cluster_3,surgery_weight,room_box
172,933000320187397,KAL217,M,MUSC06,MUSC,593.3333333,7100.0,15.0,2.65,1.0,1.0,0.0,0.0,259.0,R_1
173,933000320187392,KAL220,F,MUSC06,MUSC,953.3333333,14960.0,32.0,3.075,1.0,1.0,0.0,0.0,216.0,R_3
174,933000320187385,KAL222,M,MUSC06,MUSC,806.6666667,10820.0,32.0,2.75,1.0,1.0,0.0,0.0,262.0,R_2
175,933000320187376,KAL223,F,MUSC06,MUSC,-2566.666667,21700.0,50.0,2.125,1.0,1.0,0.0,0.0,190.0,R_4
176,933000320187295,KAL227,F,MUSC06,MUSC,1473.333333,26320.0,12.0,2.45,1.0,1.0,0.0,0.0,134.0,L_4
177,933000320187278,KAL231,F,MUSC06,MUSC,2093.333333,28200.0,15.0,3.175,1.0,1.0,0.0,0.0,150.0,L_4
178,933000320187299,KAL234,M,MUSC06,MUSC,886.6666667,12580.0,15.0,3.025,1.0,1.0,0.0,0.0,212.0,L_2
179,933000320187291,KAL235,F,MUSC06,MUSC,973.3333333,21520.0,15.0,2.0,1.0,1.0,0.0,0.0,153.0,L_4
180,933000320187290,KAL236,F,MUSC06,MUSC,-1000.0,24840.0,25.0,2.575,1.0,1.0,0.0,0.0,153.0,L_4
181,933000320048307,KAL242,M,MUSC07,MUSC,1460.0,12820.0,32.0,1.8,1.0,1.0,0.0,0.0,350.0,R_1
182,933000320048324,KAL244,F,MUSC07,MUSC,2393.333333,19240.0,25.0,2.175,1.0,1.0,0.0,0.0,190.0,R_3
183,933000320048112,KAL250,M,MUSC07,MUSC,693.3333333,14820.0,20.0,2.2,1.0,1.0,0.0,0.0,249.0,R_1
184,933000320048103,KAL251,F,MUSC07,MUSC,660.0,11200.0,12.0,2.3,1.0,1.0,0.0,0.0,171.0,R_3
185,933000320048104,KAL252,F,MUSC07,MUSC,2680.0,38020.0,40.0,1.675,1.0,1.0,0.0,0.0,173.0,R_3
186,933000320048174,KAL253,M,MUSC07,MUSC,880.0,16700.0,32.0,2.425,1.0,1.0,0.0,0.0,290.0,R_1
187,933000320048164,KAL254,M,MUSC07,MUSC,760.0,7400.0,15.0,2.55,1.0,1.0,0.0,0.0,279.0,R_1
188,933000320048152,KAL256,F,MUSC07,MUSC,386.6666667,12620.0,15.0,3.125,1.0,1.0,0.0,0.0,174.0,R_3
189,933000320048168,KAL260,M,MUSC07,MUSC,1626.666667,20140.0,9.0,3.0,1.0,1.0,0.0,0.0,300.0,R_1
190,933000320048081,KAL261,M,MUSC07,MUSC,993.3333333,7840.0,12.0,2.45,1.0,1.0,0.0,0.0,270.0,R_2
191,933000320048092,KAL262,M,MUSC07,MUSC,880.0,11160.0,20.0,2.8,1.0,1.0,0.0,0.0,264.0,R_2
192,933000320048279,KAL267,F,MUSC07,MUSC,886.6666667,17260.0,25.0,3.025,1.0,1.0,0.0,0.0,166.0,L_4
193,933000320048298,KAL268,F,MUSC07,MUSC,2373.333333,20400.0,62.0,2.95,1.0,1.0,0.0,0.0,169.0,L_4
194,933000320048292,KAL269,M,MUSC07,MUSC,973.3333333,9600.0,9.0,1.9,1.0,1.0,0.0,0.0,262.0,L_2
195,933000320048299,KAL270,M,MUSC07,MUSC,593.3333333,8340.0,15.0,2.75,1.0,1.0,0.0,0.0,222.0,L_2
196,933000320048295,KAL271,F,MUSC07,MUSC,1886.666667,20820.0,20.0,2.85,1.0,1.0,0.0,0.0,183.0,L_4
197,933000320048673,KAL273,M,MUSC07,MUSC,613.3333333,8280.0,4.0,2.45,1.0,1.0,0.0,0.0,230.0,L_2
198,933000320048670,KAL274,M,MUSC07,MUSC,1620.0,19920.0,15.0,1.7,1.0,1.0,0.0,0.0,247.0,L_2
199,933000320048668,KAL278,M,MUSC07,MUSC,453.3333333,13780.0,12.0,2.325,1.0,1.0,0.0,0.0,266.0,L_2
200,933000320048951,KAL288,F,MUSC08,MUSC,540.0,8780.0,15.0,2.95,1.0,1.0,0.0,0.0,177.0,R_3
201,933000320048704,KAL292,F,MUSC08,MUSC,2820.0,24080.0,20.0,2.875,1.0,1.0,0.0,0.0,192.0,R_3
202,933000320049071,KAL293,M,MUSC08,MUSC,173.33,9080.0,20.0,2.25,1.0,1.0,0.0,0.0,343.0,R_1
203,933000320049054,KAL296,F,MUSC08,MUSC,500.0,11540.0,20.0,3.0,1.0,1.0,0.0,0.0,180.0,R_3
204,933000320049073,KAL298,M,MUSC08,MUSC,586.67,8260.0,20.0,3.35,1.0,1.0,0.0,0.0,278.0,R_1
205,933000320187456,KAL301,M,MUSC08,MUSC,440.0,8480.0,20.0,3.55,1.0,1.0,0.0,0.0,298.0,R_2
206,933000320187457,KAL303,F,MUSC08,MUSC,1246.67,10480.0,15.0,3.65,1.0,1.0,0.0,0.0,178.0,R_4
207,933000320048414,KAL305,M,MUSC08,MUSC,1713.33,16980.0,15.0,2.25,1.0,1.0,0.0,0.0,280.0,L_2
208,933000320048415,KAL308,F,MUSC08,MUSC,1686.67,10920.0,15.0,3.0,1.0,1.0,0.0,0.0,169.0,L_4
209,933000320048424,KAL309,M,MUSC08,MUSC,433.33,6380.0,12.0,2.125,1.0,1.0,0.0,0.0,268.0,L_2
210,933000320048864,KAL313,M,MUSC08,MUSC,553.33,7280.0,9.0,2.825,1.0,1.0,0.0,0.0,261.0,L_2
211,933000320048868,KAL314,M,MUSC08,MUSC,266.67,5420.0,32.0,3.275,1.0,1.0,0.0,0.0,299.0,L_2
212,933000320048851,KAL316,F,MUSC08,MUSC,300.0,7580.0,20.0,2.95,1.0,1.0,0.0,0.0,167.0,L_4
213,933000320188069,KAL321,M,MUSC09,MUSC,840.0,7760.0,12.0,2.2,1.0,1.0,0.0,0.0,273.0,R_1
214,933000320188060,KAL322,M,MUSC09,MUSC,966.67,11320.0,6.0,2.375,1.0,1.0,0.0,0.0,251.0,R_1
215,933000320188062,KAL323,F,MUSC09,MUSC,793.33,12400.0,9.0,1.95,1.0,1.0,0.0,0.0,191.0,R_3
216,933000320188066,KAL328,F,MUSC09,MUSC,993.33,9200.0,20.0,2.675,1.0,1.0,0.0,0.0,149.0,R_3
217,933000320188423,KAL329,M,MUSC09,MUSC,480.0,8140.0,20.0,1.75,1.0,1.0,0.0,0.0,313.0,R_1
218,933000320188416,KAL330,M,MUSC09,MUSC,340.0,7120.0,12.0,2.625,1.0,1.0,0.0,0.0,251.0,R_1
219,933000320188424,KAL331,F,MUSC09,MUSC,1260.0,12560.0,12.0,2.125,1.0,1.0,0.0,0.0,208.0,R_3
220,933000320188408,KAL338,M,MUSC09,MUSC,520.0,9080.0,20.0,2.325,1.0,1.0,0.0,0.0,298.0,R_1
221,933000320188382,KAL342,M,MUSC09,MUSC,933.33,14240.0,32.0,2.175,1.0,1.0,0.0,0.0,247.0,R_2
222,933000320188389,KAL343,F,MUSC09,MUSC,573.33,8340.0,20.0,1.75,1.0,1.0,0.0,0.0,160.0,R_4
223,933000320188391,KAL344,F,MUSC09,MUSC,706.67,18100.0,20.0,2.675,1.0,1.0,0.0,0.0,177.0,R_4
224,933000320188577,KAL363,F,MUSC10,MUSC,593.33,13700.0,20.0,3.0,1.0,1.0,0.0,0.0,198.0,R_3
225,933000320188202,KAL375,F,MUSC10,MUSC,1120.0,13580.0,15.0,2.45,1.0,1.0,0.0,0.0,196.0,R_3
226,933000320188086,KAL377,M,MUSC10,MUSC,1326.67,11480.0,20.0,2.15,1.0,1.0,0.0,0.0,258.0,R_1
227,933000320188731,KAL385,M,MUSC10,MUSC,1173.33,8800.0,20.0,2.075,1.0,1.0,0.0,0.0,264.0,L_2
228,933000320188742,KAL386,M,MUSC10,MUSC,753.33,6880.0,25.0,2.225,1.0,1.0,0.0,0.0,269.0,L_2
229,933000320188738,KAL387,F,MUSC10,MUSC,1453.33,13760.0,25.0,2.575,1.0,1.0,0.0,0.0,173.0,L_4
230,933000320188748,KAL388,F,MUSC10,MUSC,360.0,14120.0,12.0,1.7,1.0,1.0,0.0,0.0,181.0,L_4
231,933000320188472,KAL390,M,MUSC10,MUSC,1166.67,9320.0,25.0,2.25,1.0,1.0,0.0,0.0,247.0,L_2
232,933000320188473,KAL392,F,MUSC10,MUSC,760.0,12520.0,12.0,2.6,1.0,1.0,0.0,0.0,191.0,L_4
233,933000320188619,KAL394,M,MUSC10,MUSC,406.67,10880.0,9.0,2.25,1.0,1.0,0.0,0.0,243.0,L_2
234,933000320188620,KAL396,F,MUSC10,MUSC,360.0,18400.0,32.0,2.675,1.0,1.0,0.0,0.0,164.0,L_4
235,933000320188502,KAL405,M,MUSC11,MUSC,753.0,9700.0,12.0,1.975,1.0,1.0,0.0,0.0,270.0,R_1
236,933000320188519,KAL408,F,MUSC11,MUSC,433.0,8080.0,20.0,2.725,1.0,1.0,0.0,0.0,152.0,R_3
237,933000320188533,KAL415,F,MUSC11,MUSC,787.0,16620.0,20.0,2.85,1.0,1.0,0.0,0.0,182.0,R_3
238,933000320188538,KAL416,F,MUSC11,MUSC,287.0,18140.0,15.0,2.725,1.0,1.0,0.0,0.0,185.0,R_3
239,933000320188146,KAL418,M,MUSC11,MUSC,313.0,7580.0,15.0,2.4,1.0,1.0,0.0,0.0,243.0,R_1
240,933000320188132,KAL427,F,MUSC11,MUSC,1420.0,15960.0,15.0,1.875,1.0,1.0,0.0,0.0,191.0,L_4
241,933000320188131,KAL428,F,MUSC11,MUSC,1527.0,26600.0,32.0,2.65,1.0,1.0,0.0,0.0,171.0,L_4
242,933000320188325,KAL429,M,MUSC11,MUSC,2360.0,25480.0,40.0,2.1,1.0,1.0,0.0,0.0,275.0,L_2
243,933000320188321,KAL430,M,MUSC11,MUSC,1380.0,28760.0,20.0,2.2,1.0,1.0,0.0,0.0,225.0,L_2
244,933000320188306,KAL431,F,MUSC11,MUSC,840.0,23820.0,40.0,1.75,1.0,1.0,0.0,0.0,196.0,L_4
245,933000320188317,KAL432,F,MUSC11,MUSC,767.0,15700.0,12.0,2.95,1.0,1.0,0.0,0.0,156.0,L_4
246,933000320188312,KAL433,M,MUSC11,MUSC,1033.0,14140.0,15.0,2.65,1.0,1.0,0.0,0.0,246.0,L_2
247,933000320188313,KAL434,M,MUSC11,MUSC,1027.0,15580.0,25.0,2.35,1.0,1.0,0.0,0.0,212.0,L_2
248,933000320188307,KAL435,F,MUSC11,MUSC,1027.0,9040.0,25.0,3.075,1.0,1.0,0.0,0.0,196.0,L_4
249,933000320188322,KAL436,F,MUSC11,MUSC,247.0,25200.0,12.0,2.2,1.0,1.0,0.0,0.0,163.0,L_4
250,933000320188337,KAL442,M,MUSC12,MUSC,760.0,9480.0,40.0,2.425,1.0,1.0,0.0,0.0,285.0,R_1
251,933000320188331,KAL443,F,MUSC12,MUSC,733.0,11320.0,12.0,2.075,1.0,1.0,0.0,0.0,190.0,R_3
252,933000320499889,KAL451,F,MUSC12,MUSC,1267.0,7720.0,12.0,2.5,1.0,1.0,0.0,0.0,199.0,R_3
253,933000320499886,KAL452,F,MUSC12,MUSC,527.0,23340.0,20.0,2.025,1.0,1.0,0.0,0.0,167.0,R_3
254,933000320499878,KAL453,M,MUSC12,MUSC,313.0,7700.0,20.0,1.675,1.0,1.0,0.0,0.0,242.0,R_1
255,933000320499883,KAL455,F,MUSC12,MUSC,833.0,15340.0,15.0,1.9,1.0,1.0,0.0,0.0,181.0,R_3
256,933000320499877,KAL456,F,MUSC12,MUSC,887.0,21280.0,12.0,2.475,1.0,1.0,0.0,0.0,202.0,R_3
257,933000320500243,KAL462,M,MUSC12,MUSC,393.0,12380.0,20.0,2.675,1.0,1.0,0.0,0.0,258.0,R_2
258,933000320500231,KAL467,F,MUSC12,MUSC,240.0,13420.0,15.0,2.2,1.0,1.0,0.0,0.0,172.0,L_4
259,933000320499745,KAL470,M,MUSC12,MUSC,1467.0,15320.0,20.0,3.275,1.0,1.0,0.0,0.0,308.0,L_2
260,933000320499738,KAL472,F,MUSC12,MUSC,767.0,14920.0,9.0,2.375,1.0,1.0,0.0,0.0,197.0,L_4
261,933000320499729,KAL473,M,MUSC12,MUSC,353.0,17440.0,12.0,2.475,1.0,1.0,0.0,0.0,303.0,L_2
262,933000320499730,KAL474,M,MUSC12,MUSC,773.0,11260.0,25.0,2.7,1.0,1.0,0.0,0.0,262.0,L_2
263,933000320499968,KAL481,M,MUSC13,MUSC,567.0,6220.0,15.0,2.95,1.0,1.0,0.0,0.0,337.0,R_1
264,933000320499974,KAL484,F,MUSC13,MUSC,1340.0,8960.0,25.0,1.8,1.0,1.0,0.0,0.0,191.0,R_3
265,933000320500333,KAL493,M,MUSC13,MUSC,640.0,6860.0,20.0,1.45,1.0,1.0,0.0,0.0,325.0,R_1
266,933000320500330,KAL494,M,MUSC13,MUSC,513.0,8720.0,12.0,2.425,1.0,1.0,0.0,0.0,300.0,R_1
267,933000320500120,KAL503,F,MUSC13,MUSC,653.0,9040.0,15.0,2.35,1.0,1.0,0.0,0.0,182.0,R_4
268,933000320500103,KAL506,M,MUSC13,MUSC,1040.0,9780.0,50.0,1.625,1.0,1.0,0.0,0.0,280.0,L_2
269,933000320500315,KAL509,M,MUSC13,MUSC,1680.0,11680.0,32.0,2.85,1.0,1.0,0.0,0.0,270.0,L_2
270,933000320500307,KAL510,M,MUSC13,MUSC,27.0,19020.0,32.0,2.4,1.0,1.0,0.0,0.0,240.0,L_2
271,933000320500309,KAL511,F,MUSC13,MUSC,807.0,15740.0,15.0,2.9,1.0,1.0,0.0,0.0,182.0,L_4
272,933000320500200,KAL513,M,MUSC13,MUSC,367.0,17080.0,20.0,2.45,1.0,1.0,0.0,0.0,299.0,L_2
273,933000320500197,KAL514,M,MUSC13,MUSC,267.0,14680.0,15.0,2.875,1.0,1.0,0.0,0.0,268.0,L_2
274,933000320500198,KAL515,F,MUSC13,MUSC,1233.0,12720.0,12.0,2.4,1.0,1.0,0.0,0.0,190.0,L_4
275,933000320500402,KAL522,M,MUSC14,MUSC,367.0,7520.0,15.0,2.0,1.0,1.0,0.0,0.0,286.0,R_1
276,933000320500029,KAL523,F,MUSC14,MUSC,1153.0,12360.0,12.0,2.525,1.0,1.0,0.0,0.0,172.0,R_3
277,933000320500404,KAL524,F,MUSC14,MUSC,2727.0,17160.0,15.0,3.25,1.0,1.0,0.0,0.0,186.0,R_3
278,933000320500400,KAL525,M,MUSC14,MUSC,2127.0,21780.0,15.0,1.8,1.0,1.0,0.0,0.0,328.0,R_1
279,933000320500386,KAL526,M,MUSC14,MUSC,707.0,13980.0,6.0,1.55,1.0,1.0,0.0,0.0,304.0,R_1
280,933000320500382,KAL530,M,MUSC14,MUSC,167.0,8220.0,15.0,2.2,1.0,1.0,0.0,0.0,240.0,R_1
281,933000320500384,KAL532,F,MUSC14,MUSC,360.0,13200.0,15.0,2.275,1.0,1.0,0.0,0.0,178.0,R_3
282,933000320500050,KAL533,M,MUSC14,MUSC,1147.0,11960.0,40.0,1.55,1.0,1.0,0.0,0.0,281.0,R_1
283,933000320500048,KAL534,M,MUSC14,MUSC,1380.0,11380.0,25.0,2.25,1.0,1.0,0.0,0.0,280.0,R_1
284,933000320500049,KAL535,F,MUSC14,MUSC,673.0,16520.0,25.0,1.975,1.0,1.0,0.0,0.0,169.0,R_3
285,933000320500038,KAL537,M,MUSC14,MUSC,1233.0,11280.0,12.0,2.275,1.0,1.0,0.0,0.0,280.0,R_1
286,933000320500037,KAL538,M,MUSC14,MUSC,467.0,7840.0,15.0,2.025,1.0,1.0,0.0,0.0,302.0,R_1
287,933000320500042,KAL539,F,MUSC14,MUSC,1087.0,15400.0,20.0,2.6,1.0,1.0,0.0,0.0,161.0,R_3
288,933000320500036,KAL540,F,MUSC14,MUSC,300.0,27940.0,9.0,2.05,1.0,1.0,0.0,0.0,200.0,R_3
289,933000320500299,KAL541,M,MUSC14,MUSC,1700.0,11500.0,62.0,1.7,1.0,1.0,0.0,0.0,340.0,R_2
290,933000320500292,KAL543,F,MUSC14,MUSC,2873.0,16820.0,20.0,2.0,1.0,1.0,0.0,0.0,181.0,R_4
291,933000320500284,KAL546,M,MUSC14,MUSC,660.0,11140.0,15.0,2.25,1.0,1.0,0.0,0.0,267.0,L_2
292,933000320500285,KAL547,F,MUSC14,MUSC,-1200.0,18380.0,40.0,2.75,1.0,1.0,0.0,0.0,186.0,L_4
293,933000320500277,KAL548,F,MUSC14,MUSC,893.0,21960.0,20.0,2.3,1.0,1.0,0.0,0.0,198.0,L_4
294,933000320500033,KAL549,M,MUSC14,MUSC,2647.0,19060.0,12.0,2.225,1.0,1.0,0.0,0.0,268.0,L_2
295,933000320500026,KAL550,M,MUSC14,MUSC,920.0,14100.0,40.0,1.9,1.0,1.0,0.0,0.0,319.0,L_2
296,933000320500027,KAL551,F,MUSC14,MUSC,587.0,12940.0,12.0,1.625,1.0,1.0,0.0,0.0,168.0,L_4
297,933000320500146,KAL553,M,MUSC14,MUSC,400.0,16180.0,12.0,2.125,1.0,1.0,0.0,0.0,234.0,L_2
298,933000320500147,KAL554,M,MUSC14,MUSC,653.0,11660.0,32.0,2.325,1.0,1.0,0.0,0.0,239.0,L_2
299,933000320500149,KAL556,F,MUSC14,MUSC,673.0,13060.0,9.0,2.3,1.0,1.0,0.0,0.0,143.0,L_4
300,933000320524200,KAL561,M,MUSC15,MUSC,1620.0,5540.0,2.0,3.125,1.0,1.0,0.0,0.0,305.0,R_1
301,933000320524413,KAL573,M,MUSC15,MUSC,893.33,4160.0,12.0,2.05,1.0,1.0,0.0,0.0,308.0,R_1
302,933000320524406,KAL575,F,MUSC15,MUSC,906.67,20380.0,6.0,2.65,1.0,1.0,0.0,0.0,203.0,R_3
303,933000320524407,KAL576,F,MUSC15,MUSC,1440.0,6320.0,15.0,2.825,1.0,1.0,0.0,0.0,184.0,R_3
304,933000320525346,KAL601,M,MUSC16,MUSC,646.67,5260.0,12.0,2.825,1.0,1.0,0.0,0.0,,
305,933000320525343,KAL604,F,MUSC16,MUSC,1026.67,11640.0,12.0,2.85,1.0,1.0,0.0,0.0,,
306,933000320525457,KAL611,F,MUSC16,MUSC,680.0,12820.0,6.0,2.025,1.0,1.0,0.0,0.0,151.0,R_3
307,933000320525319,KAL612,F,MUSC16,MUSC,1626.67,13760.0,12.0,2.625,1.0,1.0,0.0,0.0,,
308,933000320525429,KAL614,M,MUSC16,MUSC,1213.33,10800.0,32.0,2.75,1.0,1.0,0.0,0.0,,
309,933000320525434,KAL616,F,MUSC16,MUSC,780.0,16460.0,6.0,2.75,1.0,1.0,0.0,0.0,,
310,933000320525498,KAL624,F,MUSC16,MUSC,886.67,11460.0,12.0,3.125,1.0,1.0,0.0,0.0,207.0,R_4
311,933000320697637,KAL644,F,MUSC17,MUSC,1326.67,9000.0,15.0,3.05,1.0,1.0,0.0,0.0,170.0,R_3
312,933000320697634,KAL645,M,MUSC17,MUSC,1260.0,11080.0,20.0,1.95,1.0,1.0,0.0,0.0,323.0,R_1
313,933000320697628,KAL654,M,MUSC17,MUSC,940.0,8180.0,15.0,2.55,1.0,1.0,0.0,0.0,305.0,R_1
314,933000320697592,KAL658,M,MUSC17,MUSC,433.33,12380.0,6.0,3.15,1.0,1.0,0.0,0.0,322.0,R_1
315,933000320697587,KAL662,M,MUSC17,MUSC,1086.67,13040.0,12.0,3.5,1.0,1.0,0.0,0.0,290.0,R_2
316,933000320697594,KAL663,F,MUSC17,MUSC,866.67,10960.0,12.0,3.2,1.0,1.0,0.0,0.0,157.0,R_4
317,933000320046853,IT081,M,Unicam_03,UCAM,20.0,2300.0,4.0,3.3,2.0,0.0,1.0,0.0,289.0,46_1
318,933000320047065,IT084,F,Unicam_03,UCAM,-106.6666667,11460.0,2.0,1.875,2.0,0.0,1.0,0.0,185.0,46_2
319,933000320047073,IT088,F,Unicam_03,UCAM,466.6666667,3700.0,4.0,3.15,2.0,0.0,1.0,0.0,193.0,46_4
320,933000320047208,IT102,M,Unicam_03,UCAM,-113.3333333,3460.0,4.0,3.025,2.0,0.0,1.0,0.0,292.0,48_2
321,933000320047211,IT107,F,Unicam_03,UCAM,133.3333333,4540.0,4.0,3.925,2.0,0.0,1.0,0.0,197.0,48_3
322,933000320047034,IT114,M,Unicam_03,UCAM,-120.0,1080.0,0.0,4.225,2.0,0.0,1.0,0.0,280.0,48_8
323,933000320047979,IT122,M,Unicam_04,UCAM,400.0,3480.0,4.0,4.85,2.0,0.0,1.0,0.0,264.0,46_2
324,933000320047812,IT126,M,Unicam_04,UCAM,166.6666667,1820.0,2.0,3.725,2.0,0.0,1.0,0.0,252.0,46_4
325,933000320047572,IT146,M,Unicam_04,UCAM,-940.0,7820.0,6.0,2.325,2.0,0.0,1.0,0.0,269.0,48_4
326,933000320047741,IT149,M,Unicam_04,UCAM,380.0,2160.0,2.0,4.0,2.0,0.0,1.0,0.0,220.0,48_5
327,933000320047569,IT150,M,Unicam_04,UCAM,313.3333333,3140.0,6.0,3.975,2.0,0.0,1.0,0.0,246.0,48_6
328,933000320047571,IT157,M,Unicam_04,UCAM,246.6666667,2660.0,2.0,2.675,2.0,0.0,1.0,0.0,251.0,48_7
329,933000320186868,IT163,F,Unicam_05,UCAM,66.66666667,3040.0,0.0,3.35,2.0,0.0,1.0,0.0,185.0,46_2
330,933000320186931,IT175,F,Unicam_05,UCAM,506.6666667,4800.0,2.0,3.5,2.0,0.0,1.0,0.0,156.0,46_6
331,933000320187109,IT177,M,Unicam_05,UCAM,160.0,3980.0,4.0,2.75,2.0,0.0,1.0,0.0,297.0,46_6
332,933000320187010,IT195,F,Unicam_05,UCAM,113.3333333,2640.0,6.0,3.225,2.0,0.0,1.0,0.0,173.0,48_5
333,933000320187045,IT197,M,Unicam_05,UCAM,426.6666667,1580.0,0.0,2.95,2.0,0.0,1.0,0.0,257.0,48_7
334,933000320187440,IT217,M,Unicam_06,UCAM,453.3333333,3240.0,0.0,3.625,2.0,0.0,1.0,0.0,291.0,48_1
335,933000320187400,IT218,M,Unicam_06,UCAM,76.66666667,560.0,0.0,4.15,2.0,0.0,1.0,0.0,343.0,48_2
336,933000320187255,IT220,F,Unicam_06,UCAM,166.6666667,10280.0,4.0,6.175,2.0,0.0,1.0,0.0,209.0,48_2
337,933000320187388,IT223,F,Unicam_06,UCAM,600.0,4960.0,4.0,2.225,2.0,0.0,1.0,0.0,188.0,48_3
338,933000320187378,IT225,M,Unicam_06,UCAM,116.6666667,3520.0,6.0,4.625,2.0,0.0,1.0,0.0,253.0,48_5
339,933000320187380,IT226,M,Unicam_06,UCAM,-400.0,6720.0,2.0,4.025,2.0,0.0,1.0,0.0,260.0,48_6
340,933000320187289,IT229,M,Unicam_06,UCAM,-13.33333333,5180.0,0.0,3.0,2.0,0.0,1.0,0.0,271.0,48_7
341,933000320187293,IT230,M,Unicam_06,UCAM,-123.3333333,5640.0,0.0,3.375,2.0,0.0,1.0,0.0,285.0,48_8
342,933000320187296,IT235,F,Unicam_06,UCAM,-553.3333333,9060.0,0.0,3.925,2.0,0.0,1.0,0.0,152.0,50_1
343,933000320187447,IT237,M,Unicam_06,UCAM,-246.6666667,3360.0,0.0,4.925,2.0,0.0,1.0,0.0,272.0,50_3
344,933000320187436,IT240,F,Unicam_06,UCAM,-100.0,8200.0,4.0,3.85,2.0,0.0,1.0,0.0,162.0,50_4
345,933000320048312,IT241,M,unicam_07,UCAM,20.0,280.0,0.0,3.9,2.0,0.0,1.0,0.0,336.0,46_1
346,933000320048302,IT242,M,unicam_07,UCAM,-546.6666667,7780.0,0.0,5.625,2.0,0.0,1.0,0.0,351.0,46_2
347,933000320048319,IT243,F,unicam_07,UCAM,173.3333333,6240.0,2.0,3.4,2.0,0.0,1.0,0.0,218.0,46_1
348,933000320048306,IT244,F,unicam_07,UCAM,-206.6666667,2620.0,4.0,3.325,2.0,0.0,1.0,0.0,220.0,46_2
349,933000320048119,IT245,M,unicam_07,UCAM,246.6666667,1380.0,4.0,5.025,2.0,0.0,1.0,0.0,260.0,46_3
350,933000320048308,IT246,M,unicam_07,UCAM,-86.66666667,3060.0,2.0,7.125,2.0,0.0,1.0,0.0,362.0,46_4
351,933000320048123,IT247,F,unicam_07,UCAM,140.0,3820.0,2.0,6.775,2.0,0.0,1.0,0.0,207.0,46_3
